NOME;CONCESSION;ANO_OPERA;TENSAO;LONGITUDE;LATITUDE;CD_MUN;CPU
SE Cumaru;;2021;230;0;0;
SE Marlim Azul;;2022;500;0;0;
SE Tucumã;;2024;230;0;0;
SE UTE Jaguatirica II;;2022;230;0;0;
SE Ventos da Bahia III;;2021;230;0;0;
SE Morro do Chapéu Sul II;;-;500;0;0;
SE Ribeiro Gonçalves III;;2024;230;0;0;
SE Rio Alto;COREMAS I - COREMAS I GERAÇÃO DE ENERGIA SPE SA;2018;230/34,5;0;0;
SE CQR;;-;230;0;0;
SE UTE Camaçari;;-;230;0;0;
SE Caraíba Metais;;-;230;0;0;
SE Ferbasa;;-;230;0;0;
SE Mineração Mirabela;;-;230;0;0;
SE Dow;;-;230;0;0;
SE Afonso Bezerra;AFONSO BEZERRA I - AFONSO BEZERRA I GERACAO DE ENERGIA SPE S.A;2022;230;0;0;
SE Atlântica;;-;230;0;0;
SE Oitis;NEO - NEOENERGIA OPERAÇÃO E MANUTENÇÃO S.A.;2022;500;0;0;
SE Calcário;;-;230;0;0;
SE Abaiara;;2023;230;0;0;
SE Serra do Mel 2;POTIGUAR B31 - EOL POTIGUAR B31 SPE S.A.;2021;500;0;0;
SE Serrote;;2021;230;0;0;
SE Tanque Novo;;2023;230;0;0;
SE Tucano;TUCANO F2 - TUCANO F2 GERACAO DE ENERGIAS SPE S.A.;2022;500;0;0;
SE Sol do Sertão;;2021;500;0;0;
SE Lagoa dos Ventos III;;2022;500;0;0;
SE Ciranda;CIRANDA 4 - CIRANDA 4 ENERGIAS RENOVÁVEIS S.A.;2023;230;0;0;
SE Sol do Cerrado;VALE S.A.;2023;230;0;0;
SE Várzea da Palma 4;;2023;345;0;0;
SE Acauã;ALIANÇA - ALIANÇA GERAÇÃO DE ENERGIA S.A.;2023;230;0;0;
SE Belmonte II;BELMONTE II PARQUE SOLAR S.A.;2023;230;0;0;
SE Rosana;;-;230/138;0;0;
SE Babilônia Sul;;2022;230;0;0;
SE Rio do Vento Expansão;CVER - Casa dos Ventos Energias Renováveis SA;2023;500;0;0;
SE Jandaíra II;ARGO VI - ARGO VI TRANSMISSAO DE ENERGIA S.A;2023;500/230;0;0;
SE São Vitor;SÃO VITOR 01 - VENTOS DE SÃO VITOR 01 ENERGIAS RENOVÁVEIS S.A.;2023;230;0;0;
SE Ventos de Santa Eugênia;STATKRAFT ENERGIAS RENOVAVEIS S/A;2022;500;0;0;
SE Canudos I;;2023;500;0;0;
SE Jeremoabo;-;2023;500;0;0;
SE UFV Futura;;2023;500;0;0;
SE Serra do Seridó;Parque Eolico Serra do Serido II S.A.;2022;500;0;0;
SE Caju;Ventos de Santa Tereza 04 Energias Renováveis S.A.;2023;500;0;0;
SE Ventos do Piauí II;SANTO ALDERICO - VENTOS DE SANTO ALDERICO ENERGIAS RENOVÁVEIS S.A.;2022;230;0;0;
SE Ventos do Piauí III;SÃO BERNARDO - VENTOS DE SÃO BERNARDO ENERGIAS RENOVÁVEIS S.A.;2022;230;0;0;
E-4;;-;230;0;0;
E-6;;-;230;0;0;
E-3;;-;230;0;0;
E-2;;-;230;0;0;
E-1;;-;230;0;0;
N-3;;-;230;0;0;
N-2;;-;230;0;0;
N-1;;-;230;0;0;
SE Bracell;;2021;440;0;0;
SE UFV Jaíba;;-;230;0;0;
SE Macapá III;;2025;230/69;0;0;
SE Mendubim;;2024;230;0;0;
SE Aroeira;ENEL GREEN POWER BRASIL PARTICIPAÇÕES LTDA;2023;500;0;0;
SE UFV Panati;;2023;230;0;0;
SE Santo Agostinho;ENGIE - ENGIE BRASIL ENERGIA S.A.;2023;500/34,5;0;0;
SE Alex;;2021;230;0;0;
SE Sorriso II;;2022;230;0;0;
SE Anemus;COTESA - COTESA;2023;230;0;0;
SE Medeiros Neto II;;2024;500/230;0;0;
SE Caetité Norte;EÓLICA BREJINHOS ALFA S.A;2024;230;0;0;
SE Eólico Oeste Seridó;;2023;500;0;0;
SE Novo Horizonte;;2024;500;0;0;
SE UTE GNA I;;2021;345;0;0;
SE FIAT;;2022;230;0;0;
SE Araripe IV;VENTOS DE SÃO ZACARIAS 01 ENERGIAS RENOVAVEIS S.A.;2024;500;0;0;
SE Coletora Solar Arinos;VOLTALIA ENERGIA DO BRASIL LTDA.;2024;500/34,5;0;0;
SE Cruz Alta 2;MEZ 4 ENERGIA - MEZ 4 ENERGIA S.A.;2022;230/69;0;0;
SE Serra da Mesa;FURNAS - Furnas Centrais Elétricas S.A.;1998;500/230/138;0;0;
SE Paraíso 2;NEOENERGIA TRANSMISSORA 11 SPE S.A.;2024;230/138;0;0;
SE Serra do Assuruá;EÓLICA SERRA DO ASSURUÁ 1 LTDA;2024;230;0;0;
SE EOLs Kairós Wind;;;230;0;0;
SE Mundo Novo;;2024;230;0;0;
SE Lar do Sol;;2023;345;0;0;
SE UTE Amandina;;-;230;0;0;
SE UHE Campos Novos;;2006;230;0;0;
SE Riachão II;;2023;230;0;0;
SE Rio Alto II;RIO ALTO UFV STL I SPE S/A;2024;500;0;0;
SE Marangatu;MARANGATU 1 ENERGIAS RENOVAVEIS S.A.;2024;230;0;0;
SE Simplice;;2024;230;0;0;
SE Asolo 2;;2025;230;0;0;
SE Itajaí 2;-;2025;525/230/138;0;0;
