NOME;PROPRIET;POTENCIA;INI_OPER;CEG;CREATED_US;CREATED_DA;LAST_EDITE;LAST_EDI_1;CPU
Nova Olinda 12;100% para Nova  Olinda C Solar S.A. (PIE);30000;20171209;UFV.RS.PI.033131-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Nicchio Sobrinho;100% para Nicchio Sobrinho Café S.A. (REG);459.98;20221201;UFV.RS.ES.071334-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sol do Sertão XIII;100% para SOL DO SERTÃO OB III ENERGIA SOLAR LTDA (PIE);74836;20210821;UFV.RS.BA.032052-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pirapora 5;100% para PIRAPORA V ENERGIAS RENOVÁVEIS S.A. (PIE);31000;20170926;UFV.RS.MG.033188-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 22;100% para SPE FUTURA 6 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230526;UFV.RS.BA.037500-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
AC VIII;100% para VALE S.A. (PIE);39496;20230103;UFV.RS.MG.037549-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mendubim XII;100% para SOL DE BARRA DO CUNHAÚ ENERGIA LTDA (PIE);22240;20240208;UFV.RS.RN.037773-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Marvi Solar;100% para INDUSTRIAL E COMERCIAL MARVI LTDA (REG);1400;20211221;UFV.RS.SP.066069-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Janaúba 7;100% para Janaúba VII Geração Solar Energia S.A. (PIE);50000;20220922;UFV.RS.MG.040863-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
BJL 4;100% para BJL4 SOLAR S.A. (PIE);20000;20181207;UFV.RS.BA.034158-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 5;100% para SPE FUTURA 2 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230526;UFV.RS.BA.037483-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Xaxado 1;100% para CIRANDA 4 ENERGIAS RENOVAVEIS S.A. (PIE);32000.06;20230401;UFV.RS.PE.034405-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Machadinho;100% para ENERGIAS DE MACHADINHO I SPE LTDA (PIE);5300;20220614;UFV.RS.RO.056130-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Boa Sorte 7;100% para CENTRAL FOTOVOLTAICA BOA SORTE 7 SPE LTDA (PIE);44100;20240313;UFV.RS.MG.049190-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Belmonte 2-5;100% para BELMONTE 2.5 PARQUE SOLAR S.A (PIE);50000;20231122;UFV.RS.PE.040739-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Araxá 2;100% para USINA DE ENERGIA FOTOVOLTAICA ARAXA S.A. (PIE);45000;20230228;UFV.RS.MG.040852-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Juazeiro V;100% para Central Fotovoltaica Juazeiro Solar V SPE Ltda. (PIE);47292;20211028;UFV.RS.BA.043284-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São João 7;100% para GERADORA SOLAR SAO JOAO PARACATU II S.A. (PIE);30000;20231129;UFV.RS.MG.047287-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Hélio Valgas 8;100% para GERADORA SOLAR HELIO VALGAS IV S.A. (PIE);50000;20230810;UFV.RS.MG.042998-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Gonçalo 7;100% para ENEL GREEN POWER SÃO GONÇALO 07 S.A (PIE);34542;20201211;UFV.RS.PI.033847-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ituverava 2;100% para Enel Green Power Ituverava Norte Solar S.A. (PIE);28000;20171128;UFV.RS.BA.032317-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Panati 6;100% para PANATÍ 6 ENERGIAS RENOVÁVEIS S.A. (PIE);30000;20240202;UFV.RS.CE.038395-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra do Mel IV (Antiga Serra do Mel X);100% para SOL SERRA DO MEL IV SPE S.A (PIE);48118;20230815;UFV.RS.RN.047425-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
AC VI;100% para VALE S.A. (PIE);39496;20230103;UFV.RS.MG.037405-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Terra do Sol XI;100% para SOL DO SERTÃO OB I ENERGIA SOLAR LTDA (PIE);47622;20210821;UFV.RS.BA.032059-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Novo Oriente V;100% para CENTRAL SOLAR NOVO ORIENTE V S.A. (PIE);46052.71;20240829;UFV.RS.SP.049339-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jaíba L2;100% para Jaíba L2 Energias Renováveis S.A. (PIE);20000;20240806;UFV.RS.MG.043152-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Juazeiro Solar IV;100% para CENTRAL FOTOVOLTAICA JUAZEIRO SOLAR IV SPE LTDA (PIE);30000;20181219;UFV.RS.BA.033931-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 3;100% para SPE FUTURA 1 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230526;UFV.RS.BA.037481-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ribeiro Gonçalves II;100% para RIBEIRO GONCALVES SOLAR II S.A. (PIE);40755;20240523;UFV.RS.PI.041905-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Milagres III;100% para LIGHTSOURCE MILAGRES III GERAÇÃO DE ENERGIA LTDA (PIE);32740;20231220;UFV.RS.CE.044575-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 17;100% para SPE FUTURA 4 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230526;UFV.RS.BA.037495-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Belmonte 2-3;55% para BELMONTE SOLAR HOLDING S.A (PIE) 25% para ORGANIZACAO VERDEMAR LTDA (PIE) 25% para ORGANIZA;50000;20231026;UFV.RS.PE.040737-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mendubim VII;100% para SOL DE ZUMBI ENERGIA LTDA (PIE);36140;20240208;UFV.RS.RN.037755-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São João 5;100% para GERADORA SOLAR SAO JOAO PARACATU II S.A. (PIE);30000;20231129;UFV.RS.MG.047285-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Janaúba 2;100% para Janaúba II Geração Solar Energia S.A. (PIE);50000;20220810;UFV.RS.MG.040858-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santa Luzia VII;100% para RIO ALTO UFV STL VII SPE S/A (PIE);50000;20240402;UFV.RS.PB.049691-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Lavras 1;100% para LAVRAS 1 SOLAR ENERGIAS RENOVÁVEIS S.A. (PIE);27000;20220729;UFV.RS.CE.037865-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Boa Sorte 2;100% para CENTRAL FOTOVOLTAICA BOA SORTE 2 SPE LTDA. (PIE);44100;20240227;UFV.RS.MG.049185-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Gonçalo 5;100% para ENEL GREEN POWER SÃO GONÇALO 5 S.A. (PIE);50000;20201014;UFV.RS.PI.033845-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Lar do Sol 3;100% para USINA DE ENERGIA FOTOVOLTAICA LAR DO SOL I S.A. (PIE);49500;20230314;UFV.RS.MG.037832-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Floresta I;100% para ENGIE SOLAR FLORESTA I GERAÇÃO CENTRALIZADA SPE S.A (PIE);32000;20171223;UFV.RS.RN.034310-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
ETESA 17 São João do Piauí I;100% para CELEO SÃO JOÃO DO PIAUÍ FV I S.A. (PIE);32164;20200415;UFV.RS.PI.034785-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
CTR Randon;50% para CENTRO TECNOLÓGICO RANDON LTDA (REG) 50% para RANDON S/A IMPLEMENTOS E PARTICIPAÇÕES (RE;1000;20230630;UFV.RS.RS.072136-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Água Vermelha VI;100% para AGV Solar VI Geradora de Energia S.A. (PIE);30400;20191129;UFV.RS.SP.034208-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Hélio Valgas 3;100% para GERADORA SOLAR HELIO VALGAS II S.A. (PIE);50000;20230819;UFV.RS.MG.042993-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ita 01;100% para Multiplan Empreendimentos Imobiliários S.A. (REG);3375;20190309;UFV.RS.MG.043223-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Gonçalo 15;100% para ENEL GREEN POWER SÃO GONÇALO 15 S.A. (PIE);43032;20220325;UFV.RS.PI.037582-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Marangatu 5;100% para MARANGATU 5 ENERGIAS RENOVAVEIS S.A. (PIE);30000;20240419;UFV.RS.PI.037784-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Panati 1;100% para PANATÍ 1 ENERGIAS RENOVÁVEIS S.A. (PIE);30000;20240125;UFV.RS.CE.038389-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Paracatu 3;100% para ENGIE SOLAR PARACATU III GERAÇÃO CENTRALIZADA SPE S.A. (PIE);33000;20190109;UFV.RS.MG.033990-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Guimarania 1;100% para GUIMARANIA I SOLAR SPE S.A. (PIE);32550;20181212;UFV.RS.MG.034073-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Solar Salgueiro;100% para SALGUEIRO I ENERGIAS RENOVÁVEIS S.A. (PIE);30000;20210708;UFV.RS.PE.033606-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Água Vermelha VII;100% para AGV SOLAR VII GERADORA DE ENERGIA S.A. (PIE);33210;20240730;UFV.RS.SP.046922-0.1;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Alex VII;100% para Alex VII Energia SPE S.A (PIE);30933;20211030;UFV.RS.CE.035861-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Horizonte MP 1;100% para Enel Green Power Horizonte MP Solar S.A. (PIE);29400;20180317;UFV.RS.BA.033757-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santa Luzia 4;100% para RIO ALTO UFV STL IV SPE S/A (PIE);50000;20240402;UFV.RS.PB.049688-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Marangatu 9;100% para MARANGATU 9 ENERGIAS RENOVAVEIS S.A. (PIE);30000;20240419;UFV.RS.PI.038351-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 12;100% para SPE FUTURA 3 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230526;UFV.RS.BA.037490-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Belmonte 1-2;100% para Belmonte I Parque Solar S.A. (PIE);50000;20231205;UFV.RS.PE.040726-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Dracena 4;100% para DRACENA IV PARQUE SOLAR S.A. (PIE);27000;20190824;UFV.RS.SP.032315-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Solatio Várzea 4;100% para GERADORA SOLAR VARZEA II SA (PIE);45000;20240615;UFV.RS.MG.045072-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Coremas V;100% para Coremas V Geração de Energia SPE Ltda. (PIE);27000;20220824;UFV.RS.PB.032888-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pereira Barreto III;100% para CENTRAL SOLAR PEREIRA BARRETO III S.A. (PIE);41895;20211015;UFV.RS.SP.034363-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Guaimbé 4;100% para GUAIMBÉ IV PARQUE SOLAR S.A. (PIE);30000;20180426;UFV.RS.SP.032329-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Arinos 14;100% para Usina Fotovoltaica Arinos E 14 Ltda. (PIE);46870;20240626;UFV.RS.MG.047310-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sertão Solar Barreiras XXI;100% para SERTAO SOLAR BARREIRAS XXI S.A. (PIE);50000;20240710;UFV.RS.BA.049771-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Gonçalo 2;100% para Enel Green Power São Gonçalo 2 S.A. (PIE);50000;20200222;UFV.RS.PI.033842-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
AC XIX;100% para VALE S.A. (PIE);39496;20230613;UFV.RS.MG.037630-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Monte Verde Solar VII;100% para Central Geradora Fotovoltaica Monte Verde Solar VII S.A. (PIE);42471.13;20240622;UFV.RS.RN.045021-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Lar do Sol 8 (Antiga Leo Silveira 8);100% para Usina de Energia Fotovoltaica Lar do Sol IV S.A. (PIE);49500;20221117;UFV.RS.MG.037837-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Coremas II;100% para COREMAS II GERAÇÃO DE ENERGIA SPE S.A (PIE);27000;20181016;UFV.RS.PB.032926-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mercur Solar;100% para MERCUR S.A. (REG);900;20220701;UFV.RS.RS.066994-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Bom Nome 1-6;100% para Bon Nome Serviços Administrativos III Ltda. (PIE);50000;20220203;UFV.RS.PE.042928-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pedro Leopoldo 2;100% para USINA DE ENERGIA FOTOVOLTAICA PEDRO LEOPOLDO II LTDA (PIE);45000;;UFV.RS.MG.052083-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Gonçalo 19;100% para ENEL GREEN POWER SÃO GONÇALO 19 S.A. (PIE);43032;20220803;UFV.RS.PI.037586-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sol do Futuro III (Antiga Steelcons Sol do Futuro III);100% para CENTRAL FOTOVOLTAICA SOL DO FUTURO III S.A. (PIE);27000;20190302;UFV.RS.CE.034747-7.02;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pincéis Roma PE;100% para Pincéis Roma LTDA. (REG);1160;20210907;UFV.RS.PE.062074-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mogano Energia;100% para MOGANO ENERGIA LTDA (REG);625;20211130;UFV.RS.SC.045493-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Hélio Valgas 1;100% para GERADORA SOLAR HELIO VALGAS I S.A. (PIE);50000;20230819;UFV.RS.MG.042991-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
